"title","vote_average","vote_count","budget","movie_id","genres_type","genres_id","original_language","popularity","release_date","revenue","runtime.mins.","ROI"
"By the Sea",54,156,10000000,314385,"Drama",18,"en",11267676,"2015-11-12",3727746,122,-62.72254
"Bad Teacher",54,1584,20000000,52449,"Comedy",35,"en",28497242,"2011-05-16",216197492,92,980.98746
"Love the Coopers",54,167,17000000,333348,"Comedy",35,"en",9191187,"2015-11-12",2.4e+07,107,41.1764705882353
"Boys and Girls",54,103,16000000,10571,"Comedy",35,"en",9119797,"2000-06-16",20627372,94,28.921075
"Drowning Mona",54,43,16000000,25166,"Comedy",35,"en",3021835,"2000-03-03",15427192,96,-3.58005
"When a Stranger Calls",54,268,15000000,10053,"Horror",27,"en",4688212,"2006-02-03",66966987,87,346.44658
"Admission",54,304,13000000,144340,"Comedy",35,"en",17632446,"2013-03-21",1.8e+07,107,38.4615384615385
"Sorority Row",54,177,12500000,26688,"Horror",27,"en",8780512,"2009-09-09",27206120,101,117.64896
"Prophecy",54,25,12000000,31915,"Horror",27,"en",861659,"1979-01-01",5.4e+07,102,350
"Max Keeble's Big Move",54,33,12000000,34549,"Comedy",35,"en",1081822,"2001-10-05",17292381,86,44.103175
"Slackers",54,60,14000000,20009,"Comedy",35,"en",9371811,"2002-02-01",6413915,86,-54.1863214285714
"The Lawnmower Man",54,197,10000000,10163,"Horror",27,"en",10125029,"1992-03-05",32101000,108,221.01
"Sinister 2",54,581,10000000,283445,"Horror",27,"en",26090495,"2015-08-19",52882018,97,428.82018
"Gun Shy",54,24,10000000,29076,"Action",28,"en",3988432,"2000-02-04",1631839,101,-83.68161
"Tales from the Hood",54,32,6000000,25066,"Crime",80,"en",389204,"1995-05-24",1.2e+07,98,100
"Solomon and Sheba",54,8,5000000,29996,"Drama",18,"en",835617,"1959-12-25",12200000,139,144
"90 Minutes in Heaven",54,40,5000000,343795,"Drama",18,"en",3943706,"2015-09-11",4842699,121,-3.14602
"After.Life",54,251,4500000,36419,"Drama",18,"en",14570359,"2010-04-09",3606395,104,-19.8578888888889
"Diary of the Dead",54,190,2000000,13025,"Horror",27,"en",15351412,"2007-09-08",5364858,95,168.2429
"A Haunted House",54,516,2500000,139038,"Comedy",35,"en",18661541,"2013-01-11",60141683,86,2305.66732
"Shalako",54,12,1455000,39209,"Western",37,"en",3598457,"1968-11-06",2620000,113,80.0687285223368
"Two Girls and a Guy",54,24,1000000,32456,"Drama",18,"en",486805,"1997-09-07",2057193,84,105.7193
"The Innkeepers",54,219,750000,58428,"Horror",27,"en",14386807,"2011-12-01",78396,102,-89.5472
"Open Water",54,315,130000,83,"Drama",18,"en",15611857,"2004-08-06",54667954,79,41952.2723076923
"Evan Almighty",53,1151,175000000,2698,"Fantasy",14,"en",27082182,"2007-06-09",1.73e+08,96,-1.14285714285714
"Ghostbusters",53,2142,144000000,43074,"Action",28,"en",6621806,"2016-07-14",229147509,116,59.1302145833333
"Gods of Egypt",53,1277,140000000,205584,"Fantasy",14,"en",56257249,"2016-02-25",150680864,127,7.62918857142857
"Hulk",53,1533,137000000,1927,"Drama",18,"en",34981698,"2003-06-19",245360480,138,79.0952408759124
"Land of the Lost",53,381,100000000,18162,"Adventure",12,"en",1938841,"2009-06-05",68688831,102,-31.311169
"Ben-Hur",53,621,100000000,271969,"Drama",18,"en",29608322,"2016-08-17",94061311,125,-5.938689
"Four Christmases",53,331,80000000,12193,"Comedy",35,"en",19500893,"2008-11-26",163733697,88,104.66712125
"Flubber",53,695,80000000,9574,"Comedy",35,"en",1150396,"1997-11-26",177977226,93,122.4715325
"Zookeeper",53,498,80000000,38317,"Comedy",35,"en",2746264,"2011-07-06",169852759,102,112.31594875
"Lady in the Water",53,409,75000000,9697,"Drama",18,"en",20219385,"2006-07-21",42285169,110,-43.6197746666667
"Dreamcatcher",53,567,68000000,6171,"Drama",18,"en",26792794,"2003-03-21",75715436,136,11.3462294117647
"Random Hearts",53,63,64000000,12618,"Drama",18,"en",4137237,"1999-10-08",74608570,133,16.575890625
"Little Man",53,261,64000000,9072,"Comedy",35,"en",12421504,"2006-08-31",101595121,98,58.7423765625
"Couples Retreat",53,588,70000000,19899,"Comedy",35,"en",26676487,"2009-09-19",171844840,113,145.492628571429
"The Scorpion King",53,779,60000000,9334,"Action",28,"en",37537093,"2002-04-16",165333180,92,175.5553
"Dark Water",53,274,30000000,9009,"Drama",18,"en",14376463,"2005-06-27",25473093,105,-15.08969
"The Watch",53,881,68000000,80035,"Comedy",35,"en",39395881,"2012-07-26",68267862,98,0.393914705882353
"Chain Reaction",53,284,50000000,12123,"Action",28,"en",2058862,"1996-08-02",60209334,107,20.418668
"D-Tox",53,123,55000000,10375,"Action",28,"en",12669778,"2002-01-04",6416302,96,-88.3339963636364
"Barnyard",53,225,51000000,9907,"Animation",16,"en",10430832,"2006-08-04",72779000,90,42.7039215686275
"Drive Angry",53,600,50000000,47327,"Fantasy",14,"en",30387148,"2011-02-24",28931401,105,-42.137198
"Aliens in the Attic",53,244,45000000,20856,"Adventure",12,"en",13707183,"2009-07-31",57881056,86,28.6245688888889
"The Sweetest Thing",53,280,43000000,11812,"Romance",10749,"en",1865632,"2002-04-12",68696770,84,59.7599302325581
"One for the Money",53,388,40000000,54054,"Action",28,"en",19438503,"2012-01-26",36893721,91,-7.7656975
"Scary Movie 4",53,750,45000000,4257,"Comedy",35,"en",32549282,"2006-04-13",178262620,83,296.139155555556
"Sex Tape",53,1695,40000000,225886,"Comedy",35,"en",72641296,"2014-07-17",126069509,97,215.1737725
"Superman III",53,490,39000000,9531,"Comedy",35,"en",22164202,"1983-06-17",75850624,125,94.4887794871795
"Spy Kids 2: The Island of Lost Dreams",53,521,38000000,9488,"Action",28,"en",24085144,"2002-08-07",119723358,100,215.061468421053
"Cop Out",53,511,30000000,23742,"Action",28,"en",25825771,"2010-02-26",55583804,107,85.2793466666667
"The Inhabited Island",53,23,36500000,16911,"Action",28,"ru",2785832,"2008-12-18",21834845,115,-40.1785068493151
"Whiteout",53,220,40000000,22787,"Action",28,"en",14818718,"2009-09-09",12206028,101,-69.48493
"Chill Factor",53,29,70000000,2162,"Action",28,"en",3276912,"1999-09-01",11263966,101,-83.90862
"Exit Wounds",53,110,50000000,10877,"Action",28,"en",12601306,"2001-03-13",79958599,101,59.917198
"Wanderlust",53,394,35000000,50647,"Comedy",35,"en",20908494,"2012-02-23",24159934,98,-30.9716171428571
"Big Mommas: Like Father, Like Son",53,313,32000000,38322,"Crime",80,"en",15901137,"2011-02-16",83615414,107,161.29816875
"The Incredible Burt Wonderstone",53,724,30000000,124459,"Comedy",35,"en",269385,"2013-03-14",27437881,100,-8.54039666666667
"Without a Paddle",53,214,19000000,10762,"Action",28,"en",8584398,"2004-08-20",69631118,95,266.479568421053
"Flipper",53,84,25530000,36355,"Adventure",12,"en",4475007,"1996-05-17",20080020,95,-21.3473560517039
"Mrs. Winterbourne",53,25,25000000,40001,"Comedy",35,"en",7946769,"1996-04-19",10070000,105,-59.72
"Piranha 3D",53,581,24000000,43593,"Comedy",35,"en",23343839,"2010-08-20",83188165,88,246.617354166667
"Texas Chainsaw 3D",53,465,20000000,76617,"Horror",27,"en",26497025,"2013-01-03",47241945,92,136.209725
"Ghost Ship",53,531,35000000,9645,"Horror",27,"en",27724913,"2002-10-25",68349884,91,95.2853828571428
"Stay Alive",53,155,9000000,10069,"Horror",27,"en",434503,"2006-03-24",27105095,100,201.167722222222
"Alpha and Omega",53,124,20000000,12819,"Family",10751,"en",12300789,"2010-09-17",39300000,88,96.5
"A Guy Thing",53,83,20000000,9582,"Comedy",35,"en",5596835,"2003-01-17",17432163,101,-12.839185
"Machete Kills",53,631,12000000,106747,"Action",28,"en",29072964,"2013-09-12",15008161,107,25.0680083333333
"Just Married",53,404,18000000,12090,"Comedy",35,"en",1847518,"2003-01-09",101564935,95,464.249638888889
"The Roommate",53,224,16000000,49950,"Thriller",53,"en",11807269,"2011-02-04",40492759,91,153.07974375
"Double Impact",53,215,15000000,9594,"Thriller",53,"en",10484642,"1991-08-10",30102717,110,100.68478
"Jennifer's Body",53,837,16000000,19994,"Comedy",35,"en",32257414,"2009-09-18",31556061,100,97.22538125
"My Stepmother is an Alien",53,131,20000000,12120,"Comedy",35,"en",9455596,"1988-12-09",13854000,108,-30.73
"My Bloody Valentine",53,299,15000000,14435,"Mystery",9648,"en",13706357,"2009-01-16",100734718,1010,571.564786666667
"Head Over Heels",53,73,14000000,24940,"Comedy",35,"en",466723,"2001-02-02",10424470,86,-25.5395
"Living Out Loud",53,11,12000000,46889,"Comedy",35,"en",700792,"1998-10-30",12902790,100,7.52325
"Employee of the Month",53,153,12000000,9794,"Comedy",35,"en",9559737,"2006-10-06",38368909,103,219.740908333333
"Snow Flower and the Secret Fan",53,22,134005,58882,"Drama",18,"en",2260315,"2011-07-15",1332231,104,894.165143091676
"The Wash",53,26,7000000,13408,"Action",28,"en",2453459,"2001-11-16",10229331,93,46.1333
"Air Bud",53,106,3000000,20737,"Comedy",35,"en",11241802,"1997-08-01",23144499,98,671.4833
"Bachelorette",53,444,3000000,84174,"Comedy",35,"en",2095282,"2012-08-06",11947954,87,298.265133333333
"Friday the 13th Part VII: The New Blood",53,192,2800000,10281,"Horror",27,"en",9070842,"1988-05-13",19170001,88,584.642892857143
"Higher Ground",53,14,2000000,50875,"Drama",18,"en",1699101,"2011-08-26",841733,109,-57.91335
"C.H.U.D.",53,62,1250000,23730,"Horror",27,"en",445544,"1984-08-31",3412497,88,172.99976
"L!fe Happens",53,66,930000,91070,"Comedy",35,"en",5974156,"2011-06-18",30905,100,-96.6768817204301
"Jupiter Ascending",52,2768,176000003,76757,"Science Fiction",878,"en",8536908,"2015-02-04",183987723,124,4.53847719536687
"The Mummy: Tomb of the Dragon Emperor",52,1387,145000000,1735,"Adventure",12,"en",60034162,"2008-07-01",401128639,112,176.640440689655
"Ghost Rider",52,1712,110000000,1250,"Thriller",53,"en",46834704,"2007-02-16",228738393,114,107.943993636364
"Charlie's Angels: Full Throttle",52,914,120000000,9471,"Action",28,"en",33616115,"2003-06-27",259175788,106,115.979823333333
"Batman Forever",52,1498,100000000,414,"Action",28,"en",48205606,"1995-05-31",336529144,121,236.529144
"Seventh Son",52,957,95000000,68737,"Adventure",12,"en",63628459,"2014-12-12",114178613,102,20.1880136842105
"A Good Day to Die Hard",52,3493,92000000,47964,"Action",28,"en",65402595,"2013-02-06",304654182,98,231.14585
"The Haunted Mansion",52,466,90000000,10756,"Thriller",53,"en",16302378,"2003-11-25",182290266,99,102.54474
"The Haunting",52,369,80000000,11618,"Horror",27,"en",19375768,"1999-07-23",91188905,113,13.98613125
"The Day the Earth Stood Still",52,1043,80000000,10200,"Drama",18,"en",41890722,"2008-12-10",233093859,104,191.36732375
"Yogi Bear",52,220,80000000,41515,"Comedy",35,"en",11187696,"2010-12-11",201584141,80,151.98017625
"Walking With Dinosaurs",52,133,80000000,77951,"Animation",16,"en",10088006,"2013-12-18",126546518,87,58.1831475
"Babe: Pig in the City",52,305,90000000,9447,"Adventure",12,"en",11356079,"1998-11-25",69131860,92,-23.1868222222222
"Pompeii",52,1267,130000000,76649,"Action",28,"en",50561849,"2014-02-18",117831631,105,-9.36028384615385
"The Dilemma",52,304,70000000,44564,"Comedy",35,"en",14780634,"2011-01-13",67112664,111,-4.12476571428571
"I Spy",52,269,70000000,8427,"Action",28,"en",13267631,"2002-10-31",33561137,97,-52.0555185714286
"Turbulence",52,62,55000000,34314,"Action",28,"en",4700024,"1997-01-09",11466088,100,-79.1525672727273
"Bullet to the Head",52,481,55000000,70074,"Action",28,"en",22503935,"2013-01-31",9489829,92,-82.7457654545454
"Garfield",52,820,50000000,8920,"Animation",16,"en",17667826,"2004-06-10",200804534,80,301.609068
"Your Highness",52,501,49900000,38319,"Comedy",35,"en",21408222,"2011-04-08",26121638,102,-47.6520280561122
"Jade",52,44,50000000,11863,"Action",28,"en",8189406,"1995-10-13",9851610,95,-80.29678
"Fifty Shades of Grey",52,3254,40000000,216015,"Drama",18,"en",98755657,"2015-02-11",571006128,125,1327.51532
"The Musketeer",52,56,40000000,11370,"Action",28,"en",3296933,"2001-09-07",27053815,104,-32.3654625
"Aloha",52,692,37000000,222936,"Drama",18,"en",29652536,"2015-05-27",26250020,105,-29.054
"Space Chimps",52,99,37000000,11802,"Animation",16,"en",6293217,"2008-07-17",63800345,81,72.4333648648649
"Old Dogs",52,210,35000000,22949,"Comedy",35,"en",13707843,"2009-11-24",92219310,88,163.483742857143
"License to Wed",52,253,35000000,2959,"Comedy",35,"en",14503568,"2007-07-04",69307224,91,98.02064
"Max Payne",52,613,35000000,13051,"Action",28,"en",25903237,"2008-10-15",85416905,100,144.0483
"Valiant",52,235,35000000,14175,"Animation",16,"en",14051852,"2005-03-25",19478106,76,-44.3482685714286
"Little Black Book",52,112,35000000,14846,"Comedy",35,"en",6246199,"2004-08-06",22034832,111,-37.0433371428571
"Fled",52,47,25000000,18550,"Action",28,"en",277255,"1996-07-19",17193231,98,-31.227076
"What Just Happened",52,127,25000000,8944,"Comedy",35,"en",831653,"2008-10-17",6673422,104,-73.306312
"Paul Blart: Mall Cop",52,788,26000000,14560,"Action",28,"en",31250383,"2009-01-15",183293131,91,604.973580769231
"Legion",52,629,26000000,22894,"Horror",27,"en",30981604,"2010-01-21",67918658,100,161.225607692308
"Agent Cody Banks 2: Destination London",52,144,26000000,17047,"Comedy",35,"en",10925618,"2004-12-03",28818995,100,10.8422884615385
"My Soul to Take",52,147,25000000,43931,"Drama",18,"en",7001176,"2010-10-08",19829957,107,-20.680172
"Maximum Risk",52,101,25000000,10861,"Action",28,"en",10115011,"1996-09-13",51702483,100,106.809932
"The Transporter Refueled",52,559,25000000,287948,"Thriller",53,"en",25002715,"2015-09-03",72629670,96,190.51868
"Stone",52,192,22000000,44113,"Drama",18,"en",12445176,"2010-10-07",9479718,105,-56.9103727272727
"Are We There Yet?",52,221,32000000,11637,"Adventure",12,"en",13590677,"2005-01-20",97918663,95,205.995821875
"The Grudge 2",52,283,20000000,1975,"Horror",27,"en",13906944,"2006-10-13",39143839,102,95.719195
"The Covenant",52,288,20000000,9954,"Action",28,"en",15804814,"2006-09-08",37597471,97,87.987355
"Southland Tales",52,153,17000000,4723,"Action",28,"en",9349386,"2006-05-15",374743,144,-97.7956294117647
"The Man with the Iron Fists",52,358,15000000,97430,"Action",28,"en",17672021,"2012-11-02",15608545,96,4.05696666666667
"Jefferson in Paris",52,10,14000000,87729,"Drama",18,"en",900442,"1995-03-31",2474000,139,-82.3285714285714
"Dude, Where’s My Car?",52,509,13000000,8859,"Comedy",35,"en",25316146,"2000-12-15",73180723,83,462.928638461538
"New in Town",52,99,8000000,14536,"Comedy",35,"en",13987772,"2009-01-30",29010817,97,262.6352125
"Halloween 5: The Revenge of Michael Myers",52,183,5000000,11361,"Horror",27,"en",8008844,"1989-10-12",11642254,96,132.84508
"Paranormal Activity 4",52,563,5000000,82990,"Horror",27,"en",20326337,"2012-10-17",142817992,95,2756.35984
"Paranormal Activity: The Marked Ones",52,449,5000000,227348,"Horror",27,"en",19984477,"2014-01-01",86362372,84,1627.24744
"Maggie",52,593,4000000,287424,"Horror",27,"en",40016306,"2015-05-08",187112,95,-95.3222
"Silent House",52,125,2000000,92182,"Horror",27,"en",1166632,"2011-01-21",13101672,85,555.0836
"Stonewall",52,32,13500000,273899,"Drama",18,"en",516023,"2015-09-18",187674,1290,-98.6098222222222
"Green Lantern",51,2487,200000000,44912,"Adventure",12,"en",51872839,"2011-06-16",219851172,114,9.925586
"Wild Wild West",51,1020,170000000,8487,"Action",28,"en",40748915,"1999-06-29",222104681,106,30.6498123529412
"G-Force",51,510,150000000,19585,"Fantasy",14,"en",26710398,"2009-07-21",292817841,88,95.211894
"102 Dalmatians",51,313,85000000,10481,"Comedy",35,"en",9895061,"2000-10-07",183611771,100,116.013848235294
"Nine",51,165,80000000,10197,"Drama",18,"en",9357734,"2009-12-03",53825515,112,-32.71810625
"Blackhat",51,826,70000000,201088,"Crime",80,"en",46832372,"2015-01-13",17752940,133,-74.6386571428571
"My Favorite Martian",51,80,65000000,9849,"Comedy",35,"en",680692,"1999-02-11",36850101,94,-43.3075369230769
"Did You Hear About the Morgans?",51,276,58000000,24438,"Comedy",35,"en",14403696,"2009-12-17",85280250,103,47.0349137931034
"Stuck on You",51,188,55000000,1792,"Comedy",35,"en",8802525,"2003-12-10",33828318,118,-38.4939672727273
"The Dukes of Hazzard",51,316,50000000,6519,"Action",28,"en",1598212,"2005-08-05",110803676,104,121.607352
"Herbie Fully Loaded",51,542,50000000,11451,"Comedy",35,"en",12050755,"2005-06-22",66002004,101,32.004008
"Stormbreaker",51,213,40000000,9978,"Adventure",12,"en",16282962,"2006-07-21",23937870,93,-40.155325
"Alex Cross",51,300,45000000,94348,"Action",28,"en",14513243,"2012-10-18",30353232,101,-32.5483733333333
"Cursed",51,167,35000000,10012,"Horror",27,"en",11195593,"2005-02-25",19294901,97,-44.8717114285714
"Stolen",51,344,35000000,127493,"Action",28,"en",16830184,"2012-05-17",2106557,96,-93.9812657142857
"Snakes on a Plane",51,497,33000000,326,"Action",28,"en",19642328,"2006-08-06",62022014,105,87.945496969697
"Racing Stripes",51,123,30000000,6439,"Comedy",35,"en",8058109,"2005-01-06",93772522,102,212.575073333333
"Howard the Duck",51,221,37000000,10658,"Comedy",35,"en",11374306,"1986-08-01",37962774,110,2.60209189189189
"The Cave",51,202,30000000,9042,"Action",28,"en",10756266,"2005-08-25",15007991,97,-49.9733633333333
"Legally Blonde 2: Red, White & Blonde",51,377,45000000,10327,"Comedy",35,"en",4340616,"2003-07-02",124914842,95,177.588537777778
"I Still Know What You Did Last Summer",51,374,65000000,3600,"Horror",27,"en",20793026,"1998-11-13",40002112,100,-38.4582892307692
"Teenage Mutant Ninja Turtles III",51,184,21000000,1499,"Action",28,"en",10207065,"1993-03-17",4.2e+07,96,100
"The Rage: Carrie 2",51,76,21000000,7341,"Horror",27,"en",4781538,"1999-03-11",17762705,104,-15.4156904761905
"Shorts",51,44,40000000,25132,"Comedy",35,"en",4100942,"2009-08-21",28972508,89,-27.56873
"Halloween II",51,267,15000000,24150,"Horror",27,"en",12929525,"2009-08-28",39421467,105,162.80978
"Confessions of a Teenage Drama Queen",51,221,15000000,11132,"Comedy",35,"en",7424798,"2004-02-17",29331068,89,95.5404533333333
"Return to the Blue Lagoon",51,153,11000000,13888,"Drama",18,"en",9705589,"1991-08-02",2807854,98,-74.4740545454545
"MacGruber",51,179,10000000,37931,"Action",28,"en",14038512,"2010-05-21",6110000,90,-38.9
"Strangerland",51,83,10000000,245846,"Drama",18,"en",5145655,"2015-07-01",17472,111,-99.82528
"Club Dread",51,107,8500000,11217,"Comedy",35,"en",262082,"2004-02-27",5001655,104,-41.157
"Aloft",51,41,8000000,251321,"Drama",18,"en",6500835,"2014-02-12",53086,112,-99.336425
"The Snow Queen",51,47,7000000,164372,"Animation",16,"ru",533861,"2012-10-11",12400000,76,77.1428571428572
"Friends with Money",51,128,6500000,8998,"Comedy",35,"en",11885221,"2006-09-07",13368437,88,105.668261538462
"Freddy's Dead: The Final Nightmare",51,272,11000000,11284,"Horror",27,"en",16856231,"1991-09-05",34872033,89,217.018481818182
